Measurement time:; 27/05/2023 13:34:18
Radiation device:; Novalis TB Accelerator
Energy:; 6 MV (FFF)
Controller:; CCU
Measurement device:; Blue Phantom 2  (48*48*41)
Field detector:; Razor Nano
Reference detector:; Stealth CI transmission
SAD:; 1000 mm
SSD:; 900 mm
Field size:; 30 x 30 mm
Gantry angle:; 0
Measurement medium:; Water
Scan type:; Inline
Scan mode:; StepByStep
Wedge:; none

Points [mm]:
Inline; Crossline; Depth; Normalized field; Current field; Ratio
-30,0; 0,0; 100,0; 134,13; 781,7; 4,62
-29,0; 0,0; 100,0; 136,11; 793,2; 4,68
-28,1; 0,0; 100,0; 154,86; 902,5; 5,33
-27,0; 0,0; 100,0; 171,72; 1000,8; 5,91
-26,0; 0,0; 100,0; 163,64; 953,7; 5,63
-25,1; 0,0; 100,0; 153,83; 896,5; 5,30
-24,0; 0,0; 100,0; 150,35; 876,2; 5,17
-23,0; 0,0; 100,0; 163,92; 955,3; 5,64
-22,1; 0,0; 100,0; 175,17; 1020,9; 6,03
-21,0; 0,0; 100,0; 189,76; 1105,9; 6,53
-20,0; 0,0; 100,0; 228,14; 1329,6; 7,85
-19,1; 0,0; 100,0; 276,50; 1611,4; 9,51
-18,0; 0,0; 100,0; 345,26; 2012,2; 11,88
-17,0; 0,0; 100,0; 475,41; 2770,7; 16,36
-16,1; 0,0; 100,0; 731,18; 4261,3; 25,15
-15,1; 0,0; 100,0; 1284,84; 7488,0; 44,21
-14,0; 0,0; 100,0; 2014,86; 11742,6; 69,34
-13,1; 0,0; 100,0; 2462,53; 14351,7; 84,74
-12,0; 0,0; 100,0; 2654,21; 15468,8; 91,33
-11,1; 0,0; 100,0; 2751,37; 16035,0; 94,71
-10,0; 0,0; 100,0; 2797,99; 16306,8; 96,32
-9,0; 0,0; 100,0; 2831,29; 16500,8; 97,46
-8,0; 0,0; 100,0; 2849,25; 16605,5; 98,07
-7,1; 0,0; 100,0; 2865,28; 16698,9; 98,54
-6,1; 0,0; 100,0; 2884,50; 16810,9; 99,24
-5,0; 0,0; 100,0; 2905,48; 16933,2; 99,99
-4,1; 0,0; 100,0; 2910,47; 16962,3; 100,12
-3,0; 0,0; 100,0; 2909,59; 16957,1; 100,07
-2,0; 0,0; 100,0; 2905,79; 16935,0; 99,99
-1,0; 0,0; 100,0; 2895,79; 16876,7; 99,67
0,0; 0,0; 100,0; 2904,68; 16928,5; 100,00
1,0; 0,0; 100,0; 2882,65; 16800,2; 99,21
2,0; 0,0; 100,0; 2880,43; 16787,2; 99,18
2,9; 0,0; 100,0; 2888,82; 16836,1; 99,42
4,0; 0,0; 100,0; 2891,23; 16850,2; 99,49
5,0; 0,0; 100,0; 2899,47; 16898,2; 99,81
6,0; 0,0; 100,0; 2886,78; 16824,2; 99,35
7,0; 0,0; 100,0; 2892,70; 16858,7; 99,60
8,0; 0,0; 100,0; 2873,49; 16746,7; 98,91
9,0; 0,0; 100,0; 2842,44; 16565,8; 97,83
9,9; 0,0; 100,0; 2804,86; 16346,8; 96,55
11,0; 0,0; 100,0; 2726,56; 15890,4; 93,88
11,9; 0,0; 100,0; 2646,35; 15423,0; 91,04
13,0; 0,0; 100,0; 2409,73; 14044,0; 82,93
14,0; 0,0; 100,0; 1922,01; 11201,5; 66,15
14,9; 0,0; 100,0; 1223,67; 7131,6; 42,12
16,0; 0,0; 100,0; 678,84; 3956,3; 23,37
17,0; 0,0; 100,0; 437,90; 2552,1; 15,07
18,0; 0,0; 100,0; 333,44; 1943,3; 11,48
18,9; 0,0; 100,0; 276,59; 1612,0; 9,52
20,1; 0,0; 100,0; 214,44; 1249,8; 7,39
20,9; 0,0; 100,0; 206,46; 1203,2; 7,11
22,0; 0,0; 100,0; 189,82; 1106,3; 6,53
23,0; 0,0; 100,0; 166,13; 968,2; 5,72
24,0; 0,0; 100,0; 154,42; 899,9; 5,32
25,0; 0,0; 100,0; 161,14; 939,1; 5,55
26,0; 0,0; 100,0; 140,86; 820,9; 4,85
27,0; 0,0; 100,0; 142,46; 830,3; 4,91
28,0; 0,0; 100,0; 132,35; 771,4; 4,56
29,0; 0,0; 100,0; 125,99; 734,3; 4,34
30,0; 0,0; 100,0; 120,82; 704,2; 4,16


Measurement time:; 27/05/2023 13:37:05
Radiation device:; Novalis TB Accelerator
Energy:; 6 MV (FFF)
Controller:; CCU
Measurement device:; Blue Phantom 2  (48*48*41)
Field detector:; Razor Nano
Reference detector:; Stealth CI transmission
SAD:; 1000 mm
SSD:; 900 mm
Field size:; 30 x 30 mm
Gantry angle:; 0
Measurement medium:; Water
Scan type:; Crossline
Scan mode:; StepByStep
Wedge:; none

Points [mm]:
Inline; Crossline; Depth; Normalized field; Current field; Ratio
0,0; 30,0; 100,0; 128,32; 747,8; 4,40
0,0; 29,0; 100,0; 138,89; 809,5; 4,76
0,0; 28,1; 100,0; 145,25; 846,5; 4,98
0,0; 27,1; 100,0; 145,64; 848,8; 5,00
0,0; 26,0; 100,0; 160,55; 935,7; 5,51
0,0; 25,0; 100,0; 169,46; 987,6; 5,81
0,0; 24,0; 100,0; 182,55; 1063,9; 6,26
0,0; 23,1; 100,0; 190,61; 1110,9; 6,54
0,0; 22,0; 100,0; 207,04; 1206,7; 7,10
0,0; 21,0; 100,0; 227,32; 1324,8; 7,80
0,0; 19,9; 100,0; 271,82; 1584,2; 9,32
0,0; 19,0; 100,0; 342,23; 1994,5; 11,74
0,0; 18,0; 100,0; 447,96; 2610,7; 15,37
0,0; 17,0; 100,0; 667,82; 3892,0; 22,92
0,0; 16,1; 100,0; 1045,89; 6095,5; 35,89
0,0; 15,0; 100,0; 1633,82; 9521,9; 56,06
0,0; 14,0; 100,0; 2186,84; 12744,9; 75,01
0,0; 13,0; 100,0; 2499,78; 14568,8; 85,79
0,0; 12,0; 100,0; 2654,83; 15472,4; 91,08
0,0; 11,0; 100,0; 2744,72; 15996,3; 94,18
0,0; 10,0; 100,0; 2809,04; 16371,2; 96,36
0,0; 9,0; 100,0; 2836,18; 16529,3; 97,31
0,0; 8,1; 100,0; 2861,67; 16677,9; 98,22
0,0; 7,1; 100,0; 2869,35; 16722,7; 98,46
0,0; 6,0; 100,0; 2895,02; 16872,3; 99,25
0,0; 5,1; 100,0; 2892,80; 16859,3; 99,23
0,0; 4,0; 100,0; 2897,87; 16888,8; 99,45
0,0; 3,1; 100,0; 2904,14; 16925,4; 99,67
0,0; 2,0; 100,0; 2920,71; 17021,9; 100,23
0,0; 1,0; 100,0; 2914,67; 16986,7; 100,03
0,0; 0,1; 100,0; 2914,75; 16987,2; 99,99
0,0; -0,9; 100,0; 2915,39; 16990,9; 100,08
0,0; -2,0; 100,0; 2915,40; 16991,0; 99,98
0,0; -2,9; 100,0; 2920,93; 17023,2; 100,18
0,0; -4,0; 100,0; 2909,16; 16954,7; 99,81
0,0; -5,0; 100,0; 2896,03; 16878,1; 99,33
0,0; -5,9; 100,0; 2900,74; 16905,6; 99,54
0,0; -6,9; 100,0; 2879,79; 16783,4; 98,83
0,0; -8,0; 100,0; 2862,08; 16680,2; 98,23
0,0; -9,0; 100,0; 2835,35; 16524,4; 97,22
0,0; -9,9; 100,0; 2800,08; 16318,9; 96,11
0,0; -11,0; 100,0; 2759,79; 16084,1; 94,71
0,0; -12,0; 100,0; 2680,76; 15623,5; 92,00
0,0; -12,9; 100,0; 2566,47; 14957,4; 88,06
0,0; -13,9; 100,0; 2275,92; 13264,1; 78,08
0,0; -15,0; 100,0; 1735,94; 10117,1; 59,62
0,0; -16,0; 100,0; 1156,94; 6742,7; 39,71
0,0; -17,0; 100,0; 721,15; 4202,9; 24,75
0,0; -17,9; 100,0; 483,74; 2819,2; 16,60
0,0; -19,0; 100,0; 356,73; 2079,0; 12,24
0,0; -19,9; 100,0; 266,89; 1555,4; 9,17
0,0; -21,0; 100,0; 237,07; 1381,7; 8,14
0,0; -22,0; 100,0; 223,34; 1301,6; 7,67
0,0; -23,0; 100,0; 203,57; 1186,4; 6,99
0,0; -24,0; 100,0; 188,37; 1097,8; 6,46
0,0; -24,9; 100,0; 164,45; 958,4; 5,64
0,0; -25,9; 100,0; 169,90; 990,2; 5,83
0,0; -26,9; 100,0; 165,40; 964,0; 5,68
0,0; -28,0; 100,0; 159,80; 931,3; 5,49
0,0; -28,9; 100,0; 155,33; 905,3; 5,33
0,0; -30,0; 100,0; 143,31; 835,2; 4,92


Measurement time:; 27/05/2023 13:39:45
Radiation device:; Novalis TB Accelerator
